Timestamp,TransactionType,Amount
2023-06-13 18:00:00,Card,1781.58
2023-02-24 16:00:00,UPI,1759.64
2023-06-29 15:00:00,Card,1760.28
2023-11-01 18:00:00,UPI,2810.72
2023-04-10 07:00:00,UPI,3034.7
2023-05-15 23:00:00,NetBanking,2337.55
2023-03-31 03:00:00,NetBanking,2109.27
2023-03-13 00:00:00,UPI,2183.65
2023-10-16 12:00:00,Wallet,3142.36
2023-01-16 02:00:00,UPI,2381.0
2023-04-19 12:00:00,NetBanking,3217.95
2023-06-28 14:00:00,Card,1664.73
2023-06-05 18:00:00,NetBanking,931.54
2023-04-13 21:00:00,Wallet,1464.75
2023-07-19 19:00:00,UPI,1549.76
2023-09-14 06:00:00,Wallet,3283.62
2023-01-24 04:00:00,NetBanking,2589.13
2023-04-28 00:00:00,NetBanking,1490.03
2023-08-03 14:00:00,UPI,2646.73
2023-11-12 01:00:00,NetBanking,1896.34
2023-04-24 07:00:00,NetBanking,3307.64
2023-09-29 02:00:00,UPI,1733.04
2023-06-05 21:00:00,Wallet,768.89
2023-06-16 14:00:00,UPI,1850.6
2023-04-11 03:00:00,UPI,1733.48
2023-01-13 06:00:00,Card,925.42
2023-08-11 15:00:00,Card,2468.73
2023-02-17 08:00:00,Card,3139.78
2023-03-28 00:00:00,UPI,1102.01
2023-10-20 01:00:00,Wallet,2778.17
2023-07-09 07:00:00,UPI,1514.7
2023-02-11 23:00:00,UPI,1980.23
2023-08-15 21:00:00,UPI,1896.18
2023-08-12 00:00:00,Card,1980.23
2023-03-01 19:00:00,Wallet,2378.47
2023-01-24 19:00:00,Card,1180.65
2023-04-10 06:00:00,NetBanking,3034.64
2023-07-31 20:00:00,UPI,2402.83
2023-01-12 13:00:00,Card,2668.47
2023-10-22 03:00:00,Card,1375.95
2023-03-20 15:00:00,Card,1108.18
2023-02-22 17:00:00,UPI,2946.17
2023-11-09 03:00:00,Card,1073.8
2023-02-13 08:00:00,Card,2119.44
2023-12-03 09:00:00,NetBanking,2815.2
2023-04-25 16:00:00,Card,1898.56
2023-12-09 05:00:00,UPI,2936.06
2023-07-10 09:00:00,Card,1782.75
2023-09-22 17:00:00,UPI,978.07
2023-04-09 01:00:00,NetBanking,2299.34
2023-11-06 21:00:00,Card,2158.64
2023-07-19 23:00:00,UPI,4150.38
2023-01-29 14:00:00,Wallet,1243.91
2023-12-20 04:00:00,Card,1798.52
2023-07-20 11:00:00,UPI,1415.31
2023-08-11 18:00:00,Card,1886.01
2023-07-30 03:00:00,UPI,1853.76
2023-04-12 04:00:00,NetBanking,1302.16
2023-08-02 14:00:00,NetBanking,2374.59
2023-12-09 12:00:00,Wallet,1828.68
2023-11-22 13:00:00,Card,3076.39
2023-05-20 20:00:00,Card,1481.15
2023-12-29 19:00:00,NetBanking,3489.1
2023-10-30 18:00:00,UPI,2220.7
2023-09-30 12:00:00,Card,3017.07
2023-01-02 14:00:00,Card,2092.36
2023-05-20 06:00:00,UPI,1375.48
2023-04-29 12:00:00,UPI,1789.18
2023-02-15 18:00:00,NetBanking,890.59
2023-10-20 19:00:00,NetBanking,1910.77
2023-03-17 23:00:00,UPI,2137.67
2023-05-12 11:00:00,UPI,2036.58
2023-05-09 21:00:00,UPI,3064.13
2023-08-24 18:00:00,NetBanking,1880.69
2023-06-07 10:00:00,UPI,484.81
2023-05-01 16:00:00,Card,4835.25
2023-02-11 04:00:00,UPI,1447.51
2023-06-21 12:00:00,Card,2775.0
2023-09-26 14:00:00,UPI,796.6
2023-06-24 03:00:00,NetBanking,2196.17
2023-03-12 02:00:00,UPI,1364.36
2023-08-23 10:00:00,Card,258.11
2023-11-06 08:00:00,UPI,1773.75
2023-02-08 21:00:00,Card,1959.95
2023-05-30 22:00:00,NetBanking,1824.89
2023-03-24 12:00:00,UPI,2194.49
2023-05-08 08:00:00,NetBanking,1784.39
2023-02-02 23:00:00,Card,2055.32
2023-08-13 14:00:00,UPI,2136.09
2023-10-04 11:00:00,UPI,1971.86
2023-04-04 23:00:00,UPI,1863.38
2023-05-31 10:00:00,Card,1285.08
2023-03-08 23:00:00,NetBanking,2475.56
2023-08-04 19:00:00,UPI,1773.6
2023-10-01 21:00:00,Card,1708.94
2023-02-11 00:00:00,NetBanking,2409.84
2023-08-29 16:00:00,Wallet,2169.57
2023-06-03 04:00:00,Card,1441.42
2023-05-21 20:00:00,Wallet,3000.53
2023-12-29 23:00:00,Card,1048.62
2023-02-13 18:00:00,UPI,1174.82
2023-06-01 09:00:00,NetBanking,2534.68
2023-09-22 06:00:00,Card,3400.91
2023-02-09 23:00:00,Card,1538.08
2023-09-10 11:00:00,Card,2330.26
2023-08-24 15:00:00,NetBanking,1046.11
2023-07-06 09:00:00,NetBanking,1256.81
2023-05-03 18:00:00,UPI,2905.76
2023-11-18 21:00:00,UPI,2292.61
2023-01-22 22:00:00,Card,2930.58
2023-05-15 08:00:00,Card,2869.05
2023-03-20 03:00:00,UPI,328.36
2023-03-15 11:00:00,NetBanking,1043.24
2023-12-30 00:00:00,Card,2219.58
2023-08-30 13:00:00,UPI,642.33
2023-10-23 19:00:00,UPI,1156.56
2023-08-01 21:00:00,UPI,3141.57
2023-10-04 20:00:00,Wallet,1566.75
2023-01-05 20:00:00,UPI,2568.24
2023-04-12 09:00:00,UPI,1977.47
2023-08-16 15:00:00,Card,1456.05
2023-01-25 07:00:00,UPI,668.63
2023-12-24 18:00:00,UPI,2186.64
2023-06-07 20:00:00,UPI,3163.68
2023-06-23 15:00:00,Card,1478.78
2023-12-19 17:00:00,Card,2054.88
2023-02-27 21:00:00,UPI,784.17
2023-12-15 05:00:00,UPI,1462.26
2023-09-14 10:00:00,Wallet,2272.71
2023-08-14 20:00:00,UPI,2594.97
2023-03-27 03:00:00,UPI,2444.76
2023-06-24 21:00:00,UPI,374.76
2023-05-26 16:00:00,Card,1634.45
2023-02-02 10:00:00,NetBanking,1226.18
2023-01-09 21:00:00,UPI,1752.78
2023-06-06 18:00:00,Card,1911.05
2023-10-08 11:00:00,UPI,2853.08
2023-05-10 21:00:00,UPI,2236.19
2023-08-30 07:00:00,NetBanking,3134.27
2023-04-24 08:00:00,UPI,1440.39
2023-09-09 23:00:00,Card,866.34
2023-12-01 16:00:00,UPI,3164.19
2023-01-01 01:00:00,Card,2346.76
2023-09-23 08:00:00,UPI,1405.38
2023-03-23 05:00:00,NetBanking,2350.26
2023-10-08 12:00:00,UPI,2668.21
2023-11-23 09:00:00,NetBanking,2095.35
2023-02-08 05:00:00,UPI,1416.77
2023-05-13 06:00:00,Card,1646.99
2023-10-20 06:00:00,UPI,2232.5
2023-01-04 17:00:00,Wallet,2159.11
2023-03-13 05:00:00,UPI,2969.81
2023-05-07 17:00:00,UPI,1779.27
2023-01-05 09:00:00,Card,1228.99
2023-12-26 03:00:00,UPI,4061.64
2023-03-20 23:00:00,UPI,2139.59
2023-09-11 18:00:00,Wallet,2667.41
2023-12-21 12:00:00,Wallet,2417.48
2023-09-11 10:00:00,UPI,2149.26
2023-01-27 10:00:00,Wallet,1817.81
2023-03-22 05:00:00,Card,243.05
2023-03-27 16:00:00,UPI,1149.42
2023-10-16 05:00:00,Card,2263.3
2023-05-12 00:00:00,Card,175.18
2023-01-24 00:00:00,Wallet,2057.29
2023-08-13 07:00:00,UPI,2528.98
2023-06-12 23:00:00,Card,2666.62
2023-05-22 05:00:00,UPI,2478.52
2023-12-18 18:00:00,UPI,2766.71
2023-04-12 06:00:00,UPI,3284.49
2023-01-20 02:00:00,Wallet,2876.89
2023-01-09 15:00:00,NetBanking,2157.47
2023-02-07 11:00:00,NetBanking,1892.3
2023-01-01 21:00:00,Card,2091.71
2023-12-25 09:00:00,UPI,1779.6
2023-02-07 06:00:00,UPI,2894.06
2023-01-22 10:00:00,UPI,2457.68
2023-10-31 22:00:00,UPI,1695.14
2023-07-24 08:00:00,NetBanking,3059.27
2023-11-24 19:00:00,Card,1766.5
2023-06-21 05:00:00,UPI,1243.38
2023-10-27 03:00:00,UPI,1991.41
2023-03-07 00:00:00,UPI,1340.69
2023-02-22 18:00:00,UPI,2748.96
2023-06-01 14:00:00,Wallet,1323.65
2023-05-23 19:00:00,Card,1907.7
2023-07-19 04:00:00,NetBanking,2751.77
2023-03-22 07:00:00,Card,1430.24
2023-04-09 04:00:00,UPI,2328.91
2023-07-19 14:00:00,UPI,1221.27
2023-01-13 18:00:00,NetBanking,2195.51
2023-11-29 11:00:00,NetBanking,2453.8
2023-06-02 17:00:00,UPI,1966.28
2023-10-22 01:00:00,Card,2026.82
2023-01-28 13:00:00,Card,2355.19
2023-07-13 12:00:00,Card,1775.59
2023-12-21 07:00:00,Wallet,2711.64
2023-05-02 16:00:00,Card,3096.91
2023-09-17 20:00:00,Card,1259.37
2023-09-11 06:00:00,UPI,3413.65
2023-01-15 16:00:00,UPI,1757.21
2023-10-19 21:00:00,UPI,3595.48
2023-01-07 14:00:00,UPI,1768.07
2023-02-09 20:00:00,Card,2565.9
2023-03-28 07:00:00,Card,2561.61
2023-12-25 03:00:00,UPI,1690.15
2023-05-24 21:00:00,NetBanking,2058.1
2023-10-06 03:00:00,UPI,3151.92
2023-02-09 19:00:00,UPI,1742.25
2023-09-20 07:00:00,UPI,1665.96
2023-03-13 08:00:00,UPI,1077.23
2023-07-15 23:00:00,UPI,3254.04
2023-10-01 11:00:00,Card,1615.38
2023-08-23 15:00:00,UPI,2959.98
2023-02-28 02:00:00,Wallet,1518.92
2023-07-17 04:00:00,UPI,2934.87
2023-06-04 18:00:00,UPI,2645.31
2023-01-23 01:00:00,UPI,1817.25
2023-05-04 06:00:00,Card,1412.58
2023-11-26 08:00:00,UPI,1477.58
2023-05-30 15:00:00,NetBanking,1467.36
2023-10-15 07:00:00,Card,2852.15
2023-01-22 21:00:00,Card,2128.18
2023-09-27 21:00:00,Card,1107.9
2023-01-01 01:00:00,UPI,1798.29
2023-01-16 14:00:00,UPI,1895.18
2023-07-13 16:00:00,UPI,288.81
2023-04-09 13:00:00,Card,1842.79
2023-03-05 13:00:00,UPI,2578.55
2023-03-10 14:00:00,UPI,1889.9
2023-01-01 13:00:00,Wallet,2203.53
2023-07-11 15:00:00,UPI,2387.61
2023-04-05 22:00:00,NetBanking,1725.92
2023-05-12 11:00:00,NetBanking,2584.6
2023-12-13 17:00:00,UPI,3165.99
2023-06-08 22:00:00,UPI,780.91
2023-05-15 00:00:00,UPI,1724.12
2023-12-09 11:00:00,Card,3863.69
2023-03-30 01:00:00,Card,2136.45
2023-07-01 12:00:00,NetBanking,1972.12
2023-08-19 23:00:00,Wallet,1793.57
2023-07-09 19:00:00,Card,3019.55
2023-10-22 06:00:00,UPI,1248.81
2023-05-21 14:00:00,UPI,2740.94
2023-09-25 22:00:00,NetBanking,1778.6
2023-05-25 10:00:00,UPI,1400.13
2023-05-09 09:00:00,UPI,1815.12
2023-01-27 05:00:00,Card,1962.9
2023-01-12 05:00:00,UPI,1601.81
2023-08-27 12:00:00,Wallet,2890.22
2023-09-03 17:00:00,Card,1406.33
2023-05-24 00:00:00,UPI,2112.06
2023-09-19 12:00:00,Wallet,2429.95
2023-09-03 15:00:00,UPI,2103.78
2023-10-24 11:00:00,UPI,2617.78
2023-10-05 08:00:00,UPI,1653.15
2023-01-24 23:00:00,UPI,2498.1
2023-10-20 21:00:00,Card,2521.78
2023-09-12 03:00:00,UPI,2774.5
2023-05-14 00:00:00,UPI,491.47
2023-05-13 10:00:00,UPI,2407.24
2023-09-10 04:00:00,NetBanking,2721.02
2023-04-24 22:00:00,NetBanking,1670.83
2023-09-12 20:00:00,UPI,1561.74
2023-05-29 16:00:00,UPI,1438.9
2023-04-02 19:00:00,UPI,1174.4
2023-02-27 22:00:00,UPI,2532.61
2023-03-14 14:00:00,NetBanking,3825.52
2023-03-22 05:00:00,Card,1555.18
2023-01-26 19:00:00,UPI,1626.76
2023-02-23 02:00:00,UPI,2012.32
2023-02-09 20:00:00,UPI,718.42
2023-03-22 19:00:00,Card,1443.56
2023-06-14 17:00:00,UPI,1954.43
2023-02-10 08:00:00,Wallet,1284.86
2023-01-12 17:00:00,NetBanking,2957.95
2023-09-18 22:00:00,UPI,964.95
2023-02-14 02:00:00,Card,2720.8
2023-06-28 21:00:00,Wallet,3174.8
2023-08-04 18:00:00,Card,32228.22
2023-10-18 20:00:00,UPI,1890.04
2023-02-21 05:00:00,UPI,2197.03
2023-07-11 01:00:00,NetBanking,1647.55
2023-12-19 19:00:00,Card,371.15
2023-04-25 04:00:00,Card,1216.6
2023-04-06 09:00:00,NetBanking,1991.06
2023-02-21 15:00:00,NetBanking,1247.45
2023-08-12 18:00:00,Wallet,1669.5
2023-01-06 05:00:00,UPI,2383.34
2023-11-08 09:00:00,Card,2116.02
2023-08-11 14:00:00,Card,2846.78
2023-11-03 07:00:00,NetBanking,2235.33
2023-10-04 14:00:00,Card,2282.38
2023-10-01 18:00:00,UPI,1430.17
2023-05-16 09:00:00,NetBanking,935.12
2023-11-13 11:00:00,Card,1669.66
2023-09-20 06:00:00,UPI,1418.25
2023-09-29 23:00:00,Card,1866.59
2023-08-28 21:00:00,UPI,1147.17
2023-03-24 01:00:00,UPI,2673.99
2023-02-07 03:00:00,UPI,1415.3
2023-07-06 06:00:00,UPI,1708.98
2023-10-26 23:00:00,Card,1983.85
2023-12-13 16:00:00,Card,2898.54
2023-10-11 20:00:00,Card,3406.95
2023-11-10 07:00:00,NetBanking,3461.95
2023-07-12 04:00:00,UPI,974.56
2023-02-19 22:00:00,UPI,1701.49
2023-08-07 06:00:00,NetBanking,1549.29
2023-09-11 17:00:00,UPI,2296.25
2023-09-18 17:00:00,Wallet,2247.43
2023-11-18 01:00:00,NetBanking,1533.6
2023-06-04 23:00:00,Card,1470.45
2023-01-13 14:00:00,Wallet,1202.05
2023-02-11 02:00:00,UPI,123.33
2023-07-05 00:00:00,UPI,961.47
2023-07-24 13:00:00,Card,2693.42
2023-05-09 00:00:00,UPI,3171.76
2023-05-11 04:00:00,Wallet,3078.29
2023-12-05 13:00:00,UPI,2727.39
2023-05-18 03:00:00,Card,1190.45
2023-06-18 01:00:00,Card,1055.02
2023-08-01 17:00:00,Card,551.18
2023-01-30 07:00:00,UPI,1533.44
2023-12-05 21:00:00,UPI,2069.68
2023-01-24 22:00:00,NetBanking,1193.77
2023-08-26 16:00:00,UPI,2344.87
2023-11-24 00:00:00,NetBanking,2521.49
2023-08-06 00:00:00,Card,1620.41
2023-10-16 12:00:00,NetBanking,927.99
2023-06-09 12:00:00,Card,3104.74
2023-05-15 14:00:00,UPI,2028.11
2023-01-21 08:00:00,Card,3552.96
2023-10-24 10:00:00,NetBanking,2073.9
2023-05-13 05:00:00,UPI,2129.77
2023-03-11 11:00:00,Wallet,1228.4
2023-06-21 10:00:00,Card,1661.17
2023-05-29 01:00:00,UPI,752.96
2023-11-20 09:00:00,UPI,925.1
2023-02-11 16:00:00,Wallet,2592.93
2023-02-27 20:00:00,UPI,1773.93
2023-08-16 02:00:00,NetBanking,1661.87
2023-06-04 16:00:00,NetBanking,1407.66
2023-02-26 23:00:00,UPI,1691.58
2023-12-08 05:00:00,UPI,2906.45
2023-01-19 22:00:00,Card,2115.38
2023-04-26 12:00:00,UPI,1055.99
2023-06-05 06:00:00,NetBanking,2824.31
2023-10-29 08:00:00,UPI,3380.03
2023-07-20 06:00:00,Card,2395.76
2023-04-02 06:00:00,NetBanking,2713.03
2023-04-30 19:00:00,UPI,2976.63
2023-08-22 00:00:00,UPI,674.72
2023-03-02 00:00:00,UPI,3491.42
2023-09-10 11:00:00,UPI,2879.05
2023-10-20 02:00:00,Card,2391.08
2023-10-24 13:00:00,NetBanking,1899.63
2023-05-05 13:00:00,UPI,930.21
2023-09-17 12:00:00,Card,1734.88
2023-09-27 15:00:00,Card,2358.72
2023-04-30 07:00:00,UPI,1116.51
2023-02-19 01:00:00,UPI,1944.2
2023-07-18 08:00:00,Wallet,1053.17
2023-01-01 11:00:00,Card,1692.3
2023-08-07 20:00:00,Card,917.9
2023-07-03 07:00:00,Card,833.78
2023-12-10 02:00:00,UPI,2272.07
2023-08-15 21:00:00,Card,1536.19
2023-10-01 18:00:00,Card,1611.37
2023-12-09 04:00:00,Card,1493.25
2023-01-17 22:00:00,UPI,4178.49
2023-07-04 15:00:00,UPI,2485.89
2023-08-07 11:00:00,UPI,2571.79
2023-09-30 14:00:00,Wallet,1379.67
2023-10-17 00:00:00,UPI,2403.8
2023-06-22 18:00:00,Card,1817.82
2023-01-06 20:00:00,UPI,1373.24
2023-07-23 10:00:00,UPI,3543.27
2023-09-08 12:00:00,Card,2458.23
2023-02-10 03:00:00,Card,2417.87
2023-10-25 23:00:00,Card,1222.61
2023-12-23 20:00:00,UPI,983.83
2023-05-31 10:00:00,Card,1953.96
2023-10-15 06:00:00,UPI,1541.19
2023-11-01 15:00:00,UPI,2490.11
2023-01-05 09:00:00,Card,2543.41
2023-08-19 19:00:00,UPI,2052.4
2023-10-10 19:00:00,UPI,2662.17
2023-03-31 01:00:00,Card,2154.64
2023-07-05 05:00:00,Card,1302.65
2023-05-28 02:00:00,NetBanking,1841.38
2023-02-23 14:00:00,UPI,2108.59
2023-10-21 20:00:00,UPI,2743.14
2023-06-02 06:00:00,UPI,2179.96
2023-10-23 22:00:00,Wallet,1542.84
2023-04-09 07:00:00,Card,2772.94
2023-12-04 17:00:00,Card,2304.6
2023-12-26 20:00:00,UPI,3236.54
2023-09-26 09:00:00,Card,2069.82
2023-07-30 07:00:00,UPI,1170.14
2023-12-09 19:00:00,Card,2941.58
2023-08-05 19:00:00,Wallet,1538.57
2023-03-16 22:00:00,Wallet,2236.34
2023-08-09 11:00:00,Card,2148.57
2023-08-17 23:00:00,Card,2036.5
2023-09-19 20:00:00,Wallet,1864.14
2023-10-31 13:00:00,Card,678.28
2023-02-24 04:00:00,UPI,1198.32
2023-10-14 05:00:00,Card,2897.71
2023-05-10 01:00:00,UPI,2343.04
2023-07-12 08:00:00,Card,3527.44
2023-01-01 09:00:00,Card,1169.84
2023-08-28 16:00:00,Card,1975.48
2023-09-20 07:00:00,UPI,2930.55
2023-07-20 15:00:00,UPI,1547.34
2023-02-14 16:00:00,Card,1611.71
2023-05-15 09:00:00,NetBanking,1765.33
2023-02-24 20:00:00,Card,1643.72
2023-08-26 11:00:00,UPI,2425.44
2023-10-11 15:00:00,Wallet,575.83
2023-10-06 02:00:00,Wallet,3314.18
2023-06-03 11:00:00,UPI,1232.27
2023-10-29 03:00:00,UPI,306.26
2023-05-17 09:00:00,Card,1991.81
2023-10-19 16:00:00,NetBanking,1698.08
2023-01-07 01:00:00,Wallet,1857.62
2023-07-28 18:00:00,NetBanking,2250.06
2023-05-07 16:00:00,Card,2515.87
2023-01-21 02:00:00,Card,3349.32
2023-05-13 11:00:00,UPI,1447.89
2023-02-22 01:00:00,UPI,2619.43
2023-01-27 06:00:00,Card,2567.15
2023-04-29 20:00:00,Card,112.63
2023-02-11 03:00:00,Card,1333.44
2023-11-14 14:00:00,Card,970.42
2023-11-02 07:00:00,UPI,2358.31
2023-02-15 20:00:00,Card,2270.26
2023-10-05 04:00:00,UPI,2286.34
2023-12-26 16:00:00,UPI,1755.53
2023-11-06 05:00:00,NetBanking,1836.19
2023-07-29 00:00:00,Card,1977.14
2023-02-02 01:00:00,Wallet,1679.11
2023-02-25 23:00:00,UPI,2621.75
2023-07-01 14:00:00,Card,1144.27
2023-10-10 12:00:00,UPI,1374.55
2023-10-03 02:00:00,UPI,2097.06
2023-04-08 21:00:00,NetBanking,1705.66
2023-08-26 11:00:00,Card,1112.97
2023-02-21 17:00:00,NetBanking,2425.54
2023-02-16 21:00:00,UPI,1542.17
2023-10-09 20:00:00,NetBanking,1324.22
2023-08-01 13:00:00,UPI,1860.5
2023-11-23 19:00:00,NetBanking,1285.4
2023-01-04 00:00:00,UPI,1972.65
2023-08-17 00:00:00,UPI,1712.24
2023-08-05 05:00:00,Card,1589.94
2023-04-14 00:00:00,Wallet,1594.93
2023-01-30 11:00:00,UPI,2796.49
2023-03-17 04:00:00,UPI,2295.37
2023-10-07 08:00:00,NetBanking,632.64
2023-06-04 17:00:00,UPI,2706.39
2023-07-30 11:00:00,UPI,2413.25
2023-04-14 03:00:00,UPI,2366.01
2023-05-31 10:00:00,UPI,2710.33
2023-06-27 07:00:00,Wallet,2012.02
2023-11-05 05:00:00,NetBanking,2496.07
2023-03-14 07:00:00,Card,1628.42
2023-12-11 02:00:00,Wallet,2678.06
2023-11-29 11:00:00,Card,2174.49
2023-04-12 04:00:00,UPI,898.43
2023-11-06 10:00:00,UPI,2829.11
2023-12-22 13:00:00,UPI,1896.88
2023-08-07 17:00:00,UPI,1785.5
2023-08-09 11:00:00,Wallet,1645.87
2023-04-28 09:00:00,NetBanking,1704.51
2023-06-11 10:00:00,UPI,2183.71
2023-06-25 11:00:00,Card,1209.94
2023-01-28 13:00:00,Card,745.11
2023-05-21 14:00:00,Wallet,1148.43
2023-01-09 15:00:00,NetBanking,2305.37
2023-04-22 01:00:00,Card,1870.45
2023-04-14 21:00:00,NetBanking,2890.55
2023-10-11 21:00:00,Card,1948.07
2023-01-27 08:00:00,Card,2674.01
2023-05-09 11:00:00,UPI,1445.75
2023-06-04 23:00:00,UPI,1651.89
2023-10-24 19:00:00,Card,2007.62
2023-03-11 23:00:00,UPI,1882.42
2023-01-10 20:00:00,UPI,25270.98
2023-11-07 06:00:00,Card,1302.31
2023-07-05 03:00:00,UPI,731.55
2023-10-10 02:00:00,Card,2504.81
2023-09-12 03:00:00,Card,2415.41
2023-12-23 11:00:00,Wallet,1508.9
2023-04-09 16:00:00,Card,2303.11
2023-01-12 21:00:00,UPI,1866.84
2023-01-07 04:00:00,Card,2884.94
2023-06-18 05:00:00,NetBanking,950.19
2023-09-30 21:00:00,Wallet,1898.62
2023-10-24 17:00:00,UPI,1834.76
2023-07-23 23:00:00,UPI,2128.89
2023-08-09 00:00:00,Wallet,3229.71
2023-02-12 04:00:00,UPI,1901.03
2023-04-27 01:00:00,Card,2594.51
2023-06-05 05:00:00,UPI,1881.75
2023-07-10 16:00:00,UPI,2856.73
2023-08-29 22:00:00,UPI,2602.28
2023-09-18 17:00:00,UPI,1733.35
2023-04-11 08:00:00,Card,1675.76
2023-01-15 04:00:00,Wallet,2389.57
2023-04-28 09:00:00,UPI,1475.68
2023-04-15 00:00:00,NetBanking,2152.51
2023-09-06 10:00:00,UPI,1715.36
2023-08-09 19:00:00,Card,32075.88
2023-11-12 14:00:00,UPI,1871.19
2023-03-12 09:00:00,Wallet,1445.94
2023-05-17 03:00:00,NetBanking,2884.25
2023-07-03 14:00:00,Card,2191.64
2023-12-19 05:00:00,NetBanking,1957.13
2023-03-02 02:00:00,Card,2335.99
2023-12-25 05:00:00,Wallet,663.05
2023-07-04 21:00:00,Card,3672.15
2023-08-15 11:00:00,Wallet,2019.75
2023-12-18 11:00:00,Card,429.46
2023-06-21 03:00:00,UPI,2957.68
2023-01-24 08:00:00,Card,1398.89
2023-08-20 04:00:00,UPI,2834.97
2023-03-18 02:00:00,Card,2097.25
2023-11-14 21:00:00,Card,743.67
2023-12-13 21:00:00,Card,2209.01
2023-05-11 18:00:00,UPI,2150.17
2023-11-17 13:00:00,UPI,2921.42
2023-12-11 08:00:00,Card,2417.73
2023-11-23 18:00:00,Wallet,1008.47
2023-10-08 01:00:00,UPI,39168.18
2023-10-19 18:00:00,UPI,1668.75
2023-06-26 01:00:00,Card,3376.21
2023-05-05 02:00:00,Card,1716.18
2023-11-04 05:00:00,UPI,1830.97
2023-09-04 03:00:00,UPI,1342.46
2023-09-12 01:00:00,UPI,1601.12
2023-08-24 16:00:00,Wallet,1389.65
2023-06-27 11:00:00,UPI,2941.16
2023-12-12 06:00:00,UPI,934.79
2023-09-03 21:00:00,UPI,2643.66
2023-07-24 21:00:00,UPI,2662.93
2023-12-18 05:00:00,NetBanking,3102.04
2023-04-16 10:00:00,UPI,2035.01
2023-03-23 16:00:00,UPI,1178.64
2023-10-21 13:00:00,Card,1862.59
2023-02-13 16:00:00,UPI,2475.76
2023-08-29 12:00:00,UPI,2067.78
2023-04-16 09:00:00,NetBanking,2293.38
2023-05-04 12:00:00,NetBanking,3092.23
2023-10-25 09:00:00,Wallet,2465.6
2023-02-10 03:00:00,NetBanking,2158.75
2023-01-23 08:00:00,Card,524.51
2023-11-02 20:00:00,UPI,1372.92
2023-10-27 03:00:00,NetBanking,1676.26
2023-11-28 23:00:00,NetBanking,418.31
2023-12-30 22:00:00,NetBanking,1112.59
2023-02-05 05:00:00,Card,1785.24
2023-08-29 17:00:00,UPI,1915.43
2023-05-07 12:00:00,NetBanking,2404.65
2023-09-05 19:00:00,Card,1835.77
2023-04-14 22:00:00,Wallet,2198.43
2023-04-24 07:00:00,UPI,1665.77
2023-03-20 12:00:00,UPI,2033.61
2023-07-01 05:00:00,UPI,2360.78
2023-08-04 19:00:00,NetBanking,3178.1
2023-10-03 10:00:00,UPI,1588.29
2023-09-25 22:00:00,UPI,2115.35
2023-10-26 02:00:00,Wallet,2695.3
2023-09-28 08:00:00,UPI,848.33
2023-07-17 09:00:00,NetBanking,3598.26
2023-09-29 21:00:00,UPI,2943.22
2023-06-10 10:00:00,NetBanking,630.81
2023-01-29 17:00:00,Card,2297.11
2023-08-04 15:00:00,Wallet,1548.44
2023-12-27 08:00:00,Wallet,1682.12
2023-07-31 14:00:00,UPI,2280.4
2023-08-16 00:00:00,UPI,2840.32
2023-02-19 03:00:00,UPI,1627.3
2023-09-24 22:00:00,Card,1638.04
2023-12-24 23:00:00,NetBanking,2297.73
2023-10-15 19:00:00,Card,2457.57
2023-03-10 06:00:00,Card,1194.29
2023-08-25 07:00:00,UPI,3378.94
2023-10-16 16:00:00,NetBanking,1485.35
2023-02-27 14:00:00,Wallet,2771.74
2023-02-28 11:00:00,UPI,2361.36
2023-05-18 04:00:00,Card,2485.06
2023-01-18 11:00:00,UPI,1500.84
2023-07-08 05:00:00,Card,620.92
2023-05-18 14:00:00,Card,1982.88
2023-11-24 09:00:00,UPI,1986.18
2023-11-24 22:00:00,UPI,1233.58
2023-08-26 05:00:00,UPI,2734.35
2023-02-01 23:00:00,Card,1958.78
2023-03-27 04:00:00,Card,1352.74
2023-03-06 13:00:00,UPI,2468.06
2023-09-13 20:00:00,NetBanking,2489.3
2023-06-04 20:00:00,Card,1426.92
2023-07-06 17:00:00,UPI,2986.71
2023-11-26 02:00:00,UPI,3794.6
2023-09-30 20:00:00,NetBanking,1127.98
2023-04-06 13:00:00,Wallet,1853.04
2023-07-21 13:00:00,UPI,2269.61
2023-11-20 06:00:00,UPI,3824.21
2023-10-11 01:00:00,UPI,1412.98
2023-11-15 06:00:00,Card,1248.33
2023-11-30 01:00:00,UPI,1242.86
2023-09-08 07:00:00,UPI,2977.14
2023-08-19 22:00:00,Card,1433.73
2023-09-22 20:00:00,Card,1319.89
2023-12-18 09:00:00,UPI,2184.77
2023-11-04 12:00:00,UPI,2246.58
2023-04-10 09:00:00,Card,2856.82
2023-06-27 20:00:00,UPI,2073.54
2023-01-28 23:00:00,UPI,2199.15
2023-01-07 19:00:00,NetBanking,1915.78
2023-12-27 16:00:00,UPI,956.55
2023-07-11 08:00:00,Card,1840.32
2023-07-19 19:00:00,Wallet,2050.27
2023-07-19 22:00:00,UPI,1644.94
2023-09-09 12:00:00,UPI,748.44
2023-04-09 03:00:00,Card,1092.01
2023-09-03 07:00:00,NetBanking,1968.49
2023-11-28 17:00:00,Wallet,2746.2
2023-08-31 19:00:00,Card,3345.83
2023-07-16 15:00:00,UPI,1852.94
2023-01-25 17:00:00,Card,1426.5
2023-07-21 15:00:00,UPI,1701.99
2023-11-05 02:00:00,Card,1162.87
